,Название,Описание,Цена,words
241,Велосипеды~Электровелосипед~Eltreco E-Alfa (2018),,49900,велосипед_NOUN
242,Велосипеды~Электровелосипед~Eltreco E-Alfa L (2018),,54900,велосипед_NOUN
243,Велосипеды~Электровелосипед~Eltreco E-Alfa GL (2018),,59900,велосипед_NOUN
244,Велосипеды~Электровелосипед~Eltreco Kupper Unicorn (2018),,59900,велосипед_NOUN
245,Велосипеды~Электровелосипед~Eltreco Kupper Unicorn Pro (2018),,69900,велосипед_NOUN
246,Велосипеды~Электровелосипед~Wellness Bad Dual (2018),,99900,велосипед_NOUN
247,Велосипеды~Детский велосипед~Schwinn Piston (2018),,8450,"детский_ADJ,велосипед_NOUN"
248,Велосипеды~Дорожный велосипед~Schwinn S7 (2018),,16900,"дорожный_ADJ,велосипед_NOUN"
249,Велосипеды~BMX велосипед~KHE Barcode 20.20 (2018),,19840,велосипед_NOUN
250,Велосипеды~Детский велосипед~Stark Rocket Fat 20.1 D (2018),,21550,"детский_ADJ,велосипед_NOUN"
251,Велосипеды~Горный велосипед~Merida Big.Nine Team (2019),,276250,"горный_ADJ,велосипед_NOUN"
252,Велосипеды~Горный велосипед~Merida Big.Nine 7000 (2019),,156000,"горный_ADJ,велосипед_NOUN"
253,Велосипеды~Горный велосипед~Merida Big.Nine 6000 (2019),,133900,"горный_ADJ,велосипед_NOUN"
254,Велосипеды~Горный велосипед~Merida Big.Nine XT (2019),,136500,"горный_ADJ,велосипед_NOUN"
255,Велосипеды~Горный велосипед~Merida Big.Nine 5000 (2019),,115050,"горный_ADJ,велосипед_NOUN"
256,Велосипеды~Горный велосипед~Merida Big.Nine 4000 (2019),,109525,"горный_ADJ,велосипед_NOUN"
257,Велосипеды~Горный велосипед~Merida Big.Nine 3000 (2019),,98800,"горный_ADJ,велосипед_NOUN"
258,Велосипеды~Горный велосипед~Merida Big.Nine 700 (2019),,97175,"горный_ADJ,велосипед_NOUN"
259,Велосипеды~Горный велосипед~Merida Big.Nine NX-Edition (2019),,82225,"горный_ADJ,велосипед_NOUN"
260,Велосипеды~Горный велосипед~Merida Big.Nine Limited (2019),,66625,"горный_ADJ,велосипед_NOUN"
261,Велосипеды~Горный велосипед~Merida Big.Nine XT Edition (2019),,84435,"горный_ADJ,велосипед_NOUN"
262,Велосипеды~Горный велосипед~Merida Big.Nine 600 (2019),,70850,"горный_ADJ,велосипед_NOUN"
263,Велосипеды~Горный велосипед~Merida Big.Nine 500 (2019),,59800,"горный_ADJ,велосипед_NOUN"
264,Велосипеды~Горный велосипед~Merida Big.Nine 400 (2019),,53300,"горный_ADJ,велосипед_NOUN"
265,Велосипеды~Горный велосипед~Merida Big.Nine 300 (2019),,52000,"горный_ADJ,велосипед_NOUN"
266,Велосипеды~Горный велосипед~Merida Big.Nine 200 (2019),,45500,"горный_ADJ,велосипед_NOUN"
267,Велосипеды~Горный велосипед~Merida Big.Nine 100 (2019),,42900,"горный_ADJ,велосипед_NOUN"
268,Велосипеды~Горный велосипед~Merida Big.Nine 40-D (2019),,37700,"горный_ADJ,велосипед_NOUN"
269,Велосипеды~Горный велосипед~Merida Big.Nine 20-D (2019),,35100,"горный_ADJ,велосипед_NOUN"
270,Велосипеды~Горный велосипед~Merida Big.Nine 20-MD (2019),,32500,"горный_ADJ,велосипед_NOUN"
271,Велосипеды~Горный велосипед~Merida Big.Nine 10-MD (2019),,28275,"горный_ADJ,велосипед_NOUN"
272,Велосипеды~Горный велосипед~Merida Big.Nine 15-MD (2019),,30225,"горный_ADJ,велосипед_NOUN"
273,Велосипеды~Горный велосипед~Merida Big.Seven XT Edition (2019),,84435,"горный_ADJ,велосипед_NOUN"
274,Велосипеды~Горный велосипед~Merida Big.Seven 600 (2019),,70850,"горный_ADJ,велосипед_NOUN"
275,Велосипеды~Горный велосипед~Merida Big.Seven 500 (2019),,59800,"горный_ADJ,велосипед_NOUN"
276,Велосипеды~Горный велосипед~Merida Big.Seven 400 (2019),,53300,"горный_ADJ,велосипед_NOUN"
277,Велосипеды~Горный велосипед~Merida Big.Seven 200 (2019),,45500,"горный_ADJ,велосипед_NOUN"
278,Велосипеды~Горный велосипед~Merida Big.Seven 100 (2019),,42900,"горный_ADJ,велосипед_NOUN"
279,Велосипеды~Горный велосипед~Merida Big.Seven 80-D (2019),,50505,"горный_ADJ,велосипед_NOUN"
280,Велосипеды~Горный велосипед~Merida Big.Seven 40-D (2019),,37700,"горный_ADJ,велосипед_NOUN"
281,Велосипеды~Горный велосипед~Merida Big.Seven 20-D (2019),,35100,"горный_ADJ,велосипед_NOUN"
282,Велосипеды~Горный велосипед~Merida Big.Seven 20-MD (2019),,32500,"горный_ADJ,велосипед_NOUN"
283,Велосипеды~Горный велосипед~Merida Big.Seven 10-MD (2019),,28275,"горный_ADJ,велосипед_NOUN"
284,Велосипеды~Горный велосипед~Merida Big.Seven 15-MD (2019),,30225,"горный_ADJ,велосипед_NOUN"
285,Велосипеды~Горный велосипед~Merida Big.Trail 800 (2019),,122525,"горный_ADJ,велосипед_NOUN"
286,Велосипеды~Горный велосипед~Merida Big.Trail 600 (2019),,95225,"горный_ADJ,велосипед_NOUN"
287,Велосипеды~Горный велосипед~Merida Big.Trail 400 (2019),,70200,"горный_ADJ,велосипед_NOUN"
288,Велосипеды~Дорожный велосипед~Merida Crossway 40-D (2019),,35100,"дорожный_ADJ,велосипед_NOUN"
289,Велосипеды~Дорожный велосипед~Merida Crossway 20-V (2019),,29575,"дорожный_ADJ,велосипед_NOUN"
290,Велосипеды~Дорожный велосипед~Merida Crossway XT Edition (2019),,73775,"дорожный_ADJ,велосипед_NOUN"
291,Велосипеды~Дорожный велосипед~Merida Crossway 600 (2019),,56875,"дорожный_ADJ,велосипед_NOUN"
292,Велосипеды~Дорожный велосипед~Merida Crossway 500 (2019),,52975,"дорожный_ADJ,велосипед_NOUN"
293,Велосипеды~Дорожный велосипед~Merida Crossway 300 (2019),,49075,"дорожный_ADJ,велосипед_NOUN"
294,Велосипеды~Дорожный велосипед~Merida Crossway 100 (2019),,41925,"дорожный_ADJ,велосипед_NOUN"
295,Велосипеды~Дорожный велосипед~Merida Crossway Urban XT Edition (2019),,73775,"дорожный_ADJ,велосипед_NOUN"
296,Велосипеды~Дорожный велосипед~Merida Crossway Urban 500 (2019),,59475,"дорожный_ADJ,велосипед_NOUN"
297,Велосипеды~Дорожный велосипед~Merida Crossway Urban 300 (2019),,53300,"дорожный_ADJ,велосипед_NOUN"
298,Велосипеды~Дорожный велосипед~Merida Crossway Urban 100 (2019),,46150,"дорожный_ADJ,велосипед_NOUN"
299,Велосипеды~Шоссейный велосипед~Merida Cyclo Cross 90 (2019),,49075,"шоссейный_ADJ,велосипед_NOUN"
300,Велосипеды~Шоссейный велосипед~Merida Cyclo Cross 300 (2019),,60125,"шоссейный_ADJ,велосипед_NOUN"
301,Велосипеды~Шоссейный велосипед~Merida Cyclo Cross 100 (2019),,57200,"шоссейный_ADJ,велосипед_NOUN"
302,Велосипеды~Электровелосипед~Merida eBig.Nine 500 (2019),,162500,велосипед_NOUN
303,Велосипеды~Электровелосипед~Merida eBig.Nine 500 EQ (2019),,171600,велосипед_NOUN
304,Велосипеды~Электровелосипед~Merida eBig.Nine Limited (2019),,176800,велосипед_NOUN
305,Велосипеды~Электровелосипед~Merida eBig.Nine 600 EQ (2019),,183300,велосипед_NOUN
306,Велосипеды~Электровелосипед~Merida eBig.Nine 800 (2019),,198900,велосипед_NOUN
307,Велосипеды~Электровелосипед~Merida eBig.Seven 500 (2019),,162500,велосипед_NOUN
308,Велосипеды~Электровелосипед~Merida eBig.Seven Limited (2019),,176800,велосипед_NOUN
309,Велосипеды~Электровелосипед~Merida eBig.Trail 500 (2019),,178750,велосипед_NOUN
310,Велосипеды~Электровелосипед~Merida eBig.Trail 600 (2019),,194350,велосипед_NOUN
311,Велосипеды~Электровелосипед~Merida eBig.Trail Metalrida (2019),,250250,велосипед_NOUN
312,Велосипеды~Электровелосипед~Merida eOne-Sixty 500 (2019),,213200,велосипед_NOUN
313,Велосипеды~Электровелосипед~Merida eOne-Sixty 600 (2019),,221650,велосипед_NOUN
314,Велосипеды~Электровелосипед~Merida eOne-Sixty Metalrida (2019),,295750,велосипед_NOUN
315,Велосипеды~Электровелосипед~Merida eOne-Sixty 800 (2019),,250575,велосипед_NOUN
316,Велосипеды~Электровелосипед~Merida eOne-Sixty 900 (2019),,280150,велосипед_NOUN
317,Велосипеды~Электровелосипед~Merida eOne-Twenty 500 (2019),,200525,велосипед_NOUN
318,Велосипеды~Электровелосипед~Merida eOne-Twenty 600 (2019),,216125,велосипед_NOUN
319,Велосипеды~Электровелосипед~Merida eOne-Twenty Metalrida (2019),,289250,велосипед_NOUN
320,Велосипеды~Горный велосипед~Merida Juliet 6.20-MD (2019),,32500,"горный_ADJ,велосипед_NOUN"
321,Велосипеды~Горный велосипед~Merida Juliet 6.20-V (2019),,30225,"горный_ADJ,велосипед_NOUN"
322,Велосипеды~Горный велосипед~Merida Juliet 6.10-V (2019),,27625,"горный_ADJ,велосипед_NOUN"
323,Велосипеды~Горный велосипед~Merida Juliet 7.XT Edition (2019),,84435,"горный_ADJ,велосипед_NOUN"
324,Велосипеды~Горный велосипед~Merida Juliet 7.600 (2019),,68900,"горный_ADJ,велосипед_NOUN"
325,Велосипеды~Горный велосипед~Merida Juliet 7.300 (2019),,50700,"горный_ADJ,велосипед_NOUN"
326,Велосипеды~Горный велосипед~Merida Juliet 7.100 (2019),,41600,"горный_ADJ,велосипед_NOUN"
327,Велосипеды~Горный велосипед~Merida Juliet 7.80-D (2019),,50505,"горный_ADJ,велосипед_NOUN"
328,Велосипеды~Горный велосипед~Merida Juliet 7.40-D (2019),,36725,"горный_ADJ,велосипед_NOUN"
329,Велосипеды~Горный велосипед~Merida Juliet 7.20-D (2019),,35100,"горный_ADJ,велосипед_NOUN"
330,Велосипеды~Горный велосипед~Merida Matts 6.10-MD (2019),,27300,"горный_ADJ,велосипед_NOUN"
331,Велосипеды~Горный велосипед~Merida Matts 6.15-MD (2019),,28925,"горный_ADJ,велосипед_NOUN"
